trein_id,dienst_datum,reizigers,zitplaatsen_beschikbaar,bezettingsgraad_pct
IC1013,2024-03-14,269,340,79.1
IC1037,2024-03-14,290,360,80.6
IC1038,2024-03-14,507,540,93.9
IC1021,2024-03-14,423,680,62.2
IC1030,2024-03-14,506,480,105.4
IC1032,2024-03-14,353,280,126.1
IC1042,2024-03-14,597,510,117.1
SPR2020,2024-03-14,840,720,116.7
SPR2002,2024-03-14,776,680,114.1
IC1012,2024-03-14,237,280,84.6
IC1020,2024-03-14,527,720,73.2
IC1015,2024-03-14,295,360,81.9
SPR2007,2024-03-14,201,280,71.8
SPR2028,2024-03-14,765,640,119.5
IC1033,2024-03-14,608,680,89.4
IC1027,2024-03-15,327,280,116.8
SPR2016,2024-03-15,224,280,80.0
IC1039,2024-03-15,378,540,70.0
IC1048,2024-03-15,653,540,120.9
IC1035,2024-03-15,556,480,115.8
SPR2011,2024-03-15,474,480,98.8
IC1032,2024-03-15,233,340,68.5
IC1043,2024-03-15,451,540,83.5
SPR2014,2024-03-15,230,360,63.9
SPR2029,2024-03-15,786,640,122.8
SPR2017,2024-03-15,261,340,76.8
IC1015,2024-03-15,695,720,96.5
IC1034,2024-03-15,453,360,125.8
IC1006,2024-03-15,435,420,103.6
IC1046,2024-03-15,331,320,103.4
SPR2019,2024-03-15,402,340,118.2
SPR2021,2024-03-15,553,510,108.4
IC1049,2024-03-15,300,320,93.8
IC1038,2024-03-15,383,560,68.4
SPR2027,2024-03-15,454,480,94.6
SPR2023,2024-03-15,523,720,72.6
IC1044,2024-03-15,642,680,94.4
SPR2013,2024-03-15,209,340,61.5
SPR2008,2024-03-15,575,680,84.6
SPR2024,2024-03-15,357,560,63.7
SPR2006,2024-03-15,393,560,70.2
IC1001,2024-03-15,554,510,108.6
SPR2004,2024-03-15,693,540,128.3
SPR2028,2024-03-15,636,640,99.4
SPR2001,2024-03-15,388,540,71.9
SPR2018,2024-03-15,483,560,86.2
SPR2005,2024-03-15,519,680,76.3
SPR2009,2024-03-15,342,540,63.3
SPR2002,2024-03-15,396,320,123.8
IC1041,2024-03-15,705,720,97.9
IC1024,2024-03-15,295,420,70.2
SPR2025,2024-03-15,628,560,112.1
SPR2022,2024-03-15,388,540,71.9
IC1005,2024-03-15,416,560,74.3
IC1004,2024-03-15,285,280,101.8
SPR2000,2024-03-16,287,320,89.7
IC1026,2024-03-16,515,420,122.6
SPR2010,2024-03-16,427,420,101.7
SPR2028,2024-03-16,247,340,72.6
IC1014,2024-03-16,671,720,93.2
IC1005,2024-03-16,620,560,110.7
IC1002,2024-03-16,367,360,101.9
IC1018,2024-03-16,395,480,82.3
SPR2008,2024-03-16,278,320,86.9
IC1038,2024-03-16,682,640,106.6
IC1024,2024-03-16,269,280,96.1
SPR2023,2024-03-16,351,540,65.0
IC1003,2024-03-16,334,340,98.2
IC1009,2024-03-16,661,720,91.8
IC1039,2024-03-16,374,320,116.9
IC1045,2024-03-16,346,510,67.8
IC1022,2024-03-16,324,540,60.0
IC1013,2024-03-16,657,560,117.3
IC1046,2024-03-16,418,560,74.6
SPR2019,2024-03-16,423,680,62.2
IC1012,2024-03-16,241,320,75.3
SPR2006,2024-03-16,341,280,121.8
IC1027,2024-03-16,230,320,71.9
IC1008,2024-03-16,296,360,82.2
IC1035,2024-03-16,739,720,102.6
IC1040,2024-03-16,203,280,72.5
SPR2024,2024-03-16,567,540,105.0
IC1004,2024-03-16,350,320,109.4
IC1036,2024-03-16,517,680,76.0
SPR2022,2024-03-16,373,560,66.6
SPR2029,2024-03-16,246,280,87.9
IC1000,2024-03-16,457,420,108.8
IC1025,2024-03-16,795,680,116.9
IC1007,2024-03-16,337,540,62.4
SPR2004,2024-03-16,497,510,97.5
IC1020,2024-03-16,249,320,77.8
SPR2018,2024-03-16,374,420,89.0
SPR2021,2024-03-16,698,720,96.9
SPR2027,2024-03-16,713,640,111.4
IC1033,2024-03-16,213,340,62.6
IC1004,2024-03-17,258,360,71.7
SPR2018,2024-03-17,330,320,103.1
IC1019,2024-03-17,381,420,90.7
IC1029,2024-03-17,507,680,74.6
IC1039,2024-03-17,232,360,64.4
SPR2029,2024-03-17,843,680,124.0
IC1022,2024-03-17,273,320,85.3
SPR2022,2024-03-17,452,510,88.6
SPR2000,2024-03-17,456,720,63.3
IC1007,2024-03-17,469,420,111.7
IC1025,2024-03-17,621,480,129.4
IC1017,2024-03-17,925,720,128.5
SPR2007,2024-03-17,441,540,81.7
IC1011,2024-03-17,687,540,127.2
IC1043,2024-03-17,318,360,88.3
SPR2003,2024-03-17,444,510,87.1
SPR2005,2024-03-17,638,540,118.1
IC1049,2024-03-17,484,420,115.2
SPR2016,2024-03-17,596,640,93.1
IC1028,2024-03-17,493,540,91.3
IC1032,2024-03-17,460,360,127.8
IC1048,2024-03-17,425,480,88.5
IC1044,2024-03-17,577,480,120.2
IC1034,2024-03-17,763,680,112.2
SPR2027,2024-03-17,344,510,67.5
IC1018,2024-03-17,298,420,71.0
IC1012,2024-03-17,338,540,62.6
SPR2015,2024-03-17,449,720,62.4
IC1023,2024-03-17,736,720,102.2
IC1003,2024-03-17,313,480,65.2
SPR2020,2024-03-17,250,360,69.4
IC1015,2024-03-17,277,360,76.9
IC1027,2024-03-17,671,680,98.7
SPR2004,2024-03-17,212,280,75.7
IC1046,2024-03-17,280,320,87.5
SPR2013,2024-03-17,474,560,84.6
IC1016,2024-03-17,447,510,87.6
IC1030,2024-03-17,850,680,125.0
SPR2002,2024-03-17,434,340,127.6
IC1008,2024-03-17,182,280,65.0
IC1012,2024-03-18,433,640,67.7
IC1014,2024-03-18,204,320,63.7
IC1020,2024-03-18,278,320,86.9
SPR2011,2024-03-18,860,720,119.4
IC1006,2024-03-18,649,560,115.9
SPR2013,2024-03-18,305,360,84.7
IC1003,2024-03-18,607,540,112.4
IC1043,2024-03-18,925,720,128.5
IC1001,2024-03-18,500,680,73.5
IC1046,2024-03-18,815,640,127.3
IC1048,2024-03-18,410,360,113.9
IC1024,2024-03-18,380,560,67.9
IC1037,2024-03-18,416,360,115.6
IC1013,2024-03-18,228,340,67.1
IC1031,2024-03-18,347,560,62.0
SPR2025,2024-03-18,817,720,113.5
IC1015,2024-03-18,784,640,122.5
SPR2014,2024-03-18,598,680,87.9
SPR2007,2024-03-18,444,720,61.7
IC1036,2024-03-18,733,720,101.8
IC1021,2024-03-18,427,560,76.2
SPR2004,2024-03-18,333,340,97.9
SPR2018,2024-03-18,460,560,82.1
IC1004,2024-03-18,331,320,103.4
SPR2021,2024-03-18,265,340,77.9
IC1019,2024-03-18,478,680,70.3
IC1026,2024-03-18,473,420,112.6
SPR2027,2024-03-18,332,340,97.6
SPR2024,2024-03-18,419,510,82.2
IC1007,2024-03-18,561,540,103.9
SPR2028,2024-03-18,224,280,80.0
SPR2026,2024-03-18,290,340,85.3
IC1032,2024-03-18,241,280,86.1
IC1041,2024-03-18,424,560,75.7
SPR2019,2024-03-18,581,640,90.8
SPR2000,2024-03-18,398,340,117.1
IC1039,2024-03-18,460,360,127.8
IC1000,2024-03-18,422,560,75.4
IC1010,2024-03-18,678,540,125.6
SPR2002,2024-03-18,222,280,79.3
SPR2029,2024-03-19,334,360,92.8
IC1029,2024-03-19,227,340,66.8
IC1000,2024-03-19,369,360,102.5
SPR2028,2024-03-19,517,540,95.7
SPR2015,2024-03-19,365,340,107.4
IC1018,2024-03-19,346,340,101.8
IC1025,2024-03-19,360,280,128.6
SPR2008,2024-03-19,615,540,113.9
IC1008,2024-03-19,612,480,127.5
IC1023,2024-03-19,493,510,96.7
SPR2010,2024-03-19,270,340,79.4
SPR2025,2024-03-19,311,320,97.2
IC1019,2024-03-19,500,540,92.6
IC1001,2024-03-19,431,480,89.8
IC1044,2024-03-19,317,360,88.1
SPR2006,2024-03-19,327,280,116.8
IC1036,2024-03-19,358,320,111.9
IC1024,2024-03-19,504,480,105.0
IC1012,2024-03-19,672,640,105.0
SPR2003,2024-03-19,620,720,86.1
SPR2013,2024-03-19,580,640,90.6
SPR2019,2024-03-19,395,560,70.5
IC1034,2024-03-19,542,540,100.4
IC1046,2024-03-19,390,560,69.6
IC1045,2024-03-19,397,320,124.1
IC1039,2024-03-19,427,480,89.0
IC1004,2024-03-19,340,540,63.0
IC1041,2024-03-19,168,280,60.0
IC1020,2024-03-19,547,510,107.3
IC1028,2024-03-19,740,720,102.8
IC1017,2024-03-19,318,280,113.6
IC1007,2024-03-19,404,360,112.2
SPR2000,2024-03-19,337,560,60.2
SPR2018,2024-03-19,401,560,71.6
IC1031,2024-03-19,422,510,82.7
SPR2007,2024-03-19,180,280,64.3
IC1016,2024-03-19,246,340,72.4
SPR2024,2024-03-19,513,510,100.6
IC1021,2024-03-19,441,480,91.9
IC1026,2024-03-19,649,540,120.2
SPR2017,2024-03-20,242,320,75.6
IC1044,2024-03-20,701,720,97.4
IC1011,2024-03-20,385,320,120.3
SPR2020,2024-03-20,411,640,64.2
IC1019,2024-03-20,580,480,120.8
IC1003,2024-03-20,353,420,84.0
IC1000,2024-03-20,672,560,120.0
IC1017,2024-03-20,732,680,107.6
SPR2005,2024-03-20,514,480,107.1
SPR2015,2024-03-20,342,540,63.3
SPR2008,2024-03-20,805,640,125.8
IC1008,2024-03-20,378,420,90.0
SPR2003,2024-03-20,324,480,67.5
SPR2012,2024-03-20,409,360,113.6
SPR2002,2024-03-20,820,680,120.6
IC1040,2024-03-20,637,510,124.9
IC1020,2024-03-20,267,280,95.4
IC1023,2024-03-20,300,340,88.2
IC1047,2024-03-20,726,720,100.8
IC1005,2024-03-20,436,540,80.7
SPR2018,2024-03-20,244,280,87.1
IC1026,2024-03-20,547,560,97.7
IC1004,2024-03-20,329,280,117.5
IC1028,2024-03-20,407,340,119.7
IC1018,2024-03-20,332,480,69.2
SPR2024,2024-03-20,333,480,69.4
SPR2023,2024-03-20,371,510,72.7
SPR2022,2024-03-20,427,420,101.7
SPR2026,2024-03-20,534,720,74.2
SPR2007,2024-03-20,524,510,102.7
IC1024,2024-03-20,708,640,110.6
IC1033,2024-03-20,816,680,120.0
SPR2019,2024-03-20,675,560,120.5
SPR2010,2024-03-20,480,640,75.0
SPR2014,2024-03-20,343,420,81.7
IC1009,2024-03-20,203,280,72.5
IC1035,2024-03-20,516,480,107.5
IC1022,2024-03-20,453,420,107.9
IC1021,2024-03-20,289,480,60.2
SPR2028,2024-03-20,386,540,71.5
IC1020,2024-03-21,300,360,83.3
SPR2007,2024-03-21,379,510,74.3
SPR2015,2024-03-21,631,640,98.6
SPR2012,2024-03-21,339,540,62.8
IC1036,2024-03-21,377,320,117.8
IC1040,2024-03-21,500,540,92.6
IC1002,2024-03-21,345,340,101.5
IC1012,2024-03-21,482,480,100.4
IC1048,2024-03-21,494,540,91.5
SPR2011,2024-03-21,319,320,99.7
IC1044,2024-03-21,274,420,65.2
IC1029,2024-03-21,278,320,86.9
IC1010,2024-03-21,394,360,109.4
IC1014,2024-03-21,308,360,85.6
IC1003,2024-03-21,435,560,77.7
SPR2014,2024-03-21,477,480,99.4
IC1034,2024-03-21,522,560,93.2
IC1032,2024-03-21,525,540,97.2
SPR2027,2024-03-21,457,360,126.9
IC1013,2024-03-21,380,540,70.4
SPR2017,2024-03-21,526,510,103.1
IC1009,2024-03-21,211,340,62.1
IC1024,2024-03-21,537,510,105.3
SPR2000,2024-03-21,206,280,73.6
SPR2028,2024-03-21,419,360,116.4
IC1030,2024-03-21,283,360,78.6
IC1049,2024-03-21,246,280,87.9
SPR2013,2024-03-21,461,480,96.0
IC1028,2024-03-21,287,280,102.5
SPR2006,2024-03-21,550,680,80.9
IC1000,2024-03-21,298,420,71.0
SPR2008,2024-03-21,376,360,104.4
IC1021,2024-03-21,654,720,90.8
SPR2016,2024-03-21,217,340,63.8
SPR2022,2024-03-21,546,560,97.5
IC1015,2024-03-21,296,320,92.5
IC1039,2024-03-21,402,420,95.7
IC1022,2024-03-21,215,320,67.2
SPR2019,2024-03-21,474,510,92.9
SPR2020,2024-03-21,717,640,112.0
IC1046,2024-03-22,443,640,69.2
IC1040,2024-03-22,746,720,103.6
IC1049,2024-03-22,304,420,72.4
IC1030,2024-03-22,440,540,81.5
SPR2000,2024-03-22,478,560,85.4
IC1041,2024-03-22,317,280,113.2
IC1035,2024-03-22,257,340,75.6
IC1023,2024-03-22,423,540,78.3
IC1019,2024-03-22,580,480,120.8
IC1028,2024-03-22,358,320,111.9
IC1004,2024-03-22,687,720,95.4
IC1022,2024-03-22,443,540,82.0
IC1042,2024-03-22,588,510,115.3
SPR2017,2024-03-22,318,320,99.4
SPR2001,2024-03-22,282,340,82.9
IC1008,2024-03-22,295,360,81.9
IC1012,2024-03-22,294,320,91.9
SPR2026,2024-03-22,707,560,126.2
IC1016,2024-03-22,756,720,105.0
IC1014,2024-03-22,774,720,107.5
IC1027,2024-03-22,296,340,87.1
IC1000,2024-03-22,462,360,128.3
IC1021,2024-03-22,451,510,88.4
IC1007,2024-03-22,340,560,60.7
IC1025,2024-03-22,394,340,115.9
IC1002,2024-03-22,460,480,95.8
SPR2011,2024-03-22,359,510,70.4
SPR2027,2024-03-22,394,640,61.6
SPR2010,2024-03-22,828,640,129.4
IC1003,2024-03-22,358,340,105.3
IC1034,2024-03-22,333,360,92.5
SPR2028,2024-03-22,425,510,83.3
SPR2018,2024-03-22,364,560,65.0
IC1039,2024-03-22,673,640,105.2
IC1031,2024-03-22,437,510,85.7
SPR2005,2024-03-22,620,480,129.2
SPR2003,2024-03-22,283,420,67.4
SPR2008,2024-03-22,247,320,77.2
SPR2006,2024-03-22,476,540,88.1
SPR2025,2024-03-22,370,320,115.6
SPR2020,2024-03-23,388,340,114.1
SPR2014,2024-03-23,524,680,77.1
IC1032,2024-03-23,579,680,85.1
SPR2015,2024-03-23,461,720,64.0
IC1000,2024-03-23,484,560,86.4
IC1036,2024-03-23,366,510,71.8
IC1041,2024-03-23,895,720,124.3
IC1014,2024-03-23,629,540,116.5
IC1012,2024-03-23,486,680,71.5
SPR2006,2024-03-23,481,510,94.3
IC1027,2024-03-23,648,510,127.1
IC1037,2024-03-23,372,420,88.6
IC1030,2024-03-23,493,540,91.3
SPR2007,2024-03-23,536,640,83.8
IC1038,2024-03-23,340,360,94.4
IC1017,2024-03-23,569,560,101.6
IC1048,2024-03-23,185,280,66.1
SPR2017,2024-03-23,372,560,66.4
SPR2022,2024-03-23,819,720,113.8
IC1016,2024-03-23,540,420,128.6
SPR2009,2024-03-23,302,320,94.4
SPR2002,2024-03-23,613,510,120.2
IC1007,2024-03-23,338,280,120.7
SPR2000,2024-03-23,360,420,85.7
IC1043,2024-03-23,398,480,82.9
IC1039,2024-03-23,755,680,111.0
IC1019,2024-03-23,420,340,123.5
SPR2019,2024-03-23,814,680,119.7
IC1042,2024-03-23,263,320,82.2
IC1040,2024-03-23,237,280,84.6
IC1029,2024-03-23,468,420,111.4
SPR2025,2024-03-23,279,340,82.1
SPR2004,2024-03-23,334,280,119.3
IC1005,2024-03-23,535,560,95.5
SPR2016,2024-03-23,273,340,80.3
SPR2008,2024-03-23,224,280,80.0
SPR2026,2024-03-23,585,510,114.7
IC1006,2024-03-23,384,560,68.6
IC1047,2024-03-23,400,320,125.0
IC1004,2024-03-23,249,280,88.9
SPR2000,2024-03-24,404,340,118.8
SPR2022,2024-03-24,785,680,115.4
IC1006,2024-03-24,778,680,114.4
IC1010,2024-03-24,546,510,107.1
SPR2012,2024-03-24,512,540,94.8
SPR2027,2024-03-24,419,480,87.3
IC1038,2024-03-24,362,360,100.6
IC1027,2024-03-24,494,510,96.9
IC1025,2024-03-24,405,480,84.4
SPR2028,2024-03-24,510,540,94.4
IC1024,2024-03-24,479,560,85.5
IC1045,2024-03-24,339,320,105.9
SPR2023,2024-03-24,758,640,118.4
SPR2026,2024-03-24,586,510,114.9
IC1037,2024-03-24,536,640,83.8
SPR2009,2024-03-24,688,720,95.6
IC1031,2024-03-24,194,320,60.6
SPR2011,2024-03-24,435,360,120.8
IC1017,2024-03-24,216,280,77.1
IC1022,2024-03-24,308,340,90.6
SPR2029,2024-03-24,197,280,70.4
IC1029,2024-03-24,730,680,107.4
SPR2005,2024-03-24,549,560,98.0
IC1023,2024-03-24,410,480,85.4
SPR2016,2024-03-24,350,360,97.2
SPR2003,2024-03-24,201,280,71.8
IC1004,2024-03-24,411,360,114.2
SPR2015,2024-03-24,424,540,78.5
SPR2021,2024-03-24,329,320,102.8
SPR2006,2024-03-24,418,340,122.9
IC1041,2024-03-24,451,720,62.6
SPR2002,2024-03-24,278,320,86.9
SPR2020,2024-03-24,291,420,69.3
IC1035,2024-03-24,630,510,123.5
SPR2025,2024-03-24,272,320,85.0
IC1020,2024-03-24,382,510,74.9
IC1012,2024-03-24,386,360,107.2
SPR2013,2024-03-24,313,320,97.8
IC1043,2024-03-24,656,560,117.1
SPR2004,2024-03-24,473,420,112.6
SPR2012,2024-03-25,538,420,128.1
SPR2006,2024-03-25,238,360,66.1
SPR2010,2024-03-25,314,480,65.4
SPR2023,2024-03-25,666,540,123.3
SPR2027,2024-03-25,647,510,126.9
SPR2009,2024-03-25,636,720,88.3
SPR2011,2024-03-25,330,360,91.7
SPR2013,2024-03-25,437,510,85.7
SPR2029,2024-03-25,366,320,114.4
IC1031,2024-03-25,820,720,113.9
IC1028,2024-03-25,271,360,75.3
SPR2021,2024-03-25,295,340,86.8
IC1048,2024-03-25,209,280,74.6
IC1008,2024-03-25,430,680,63.2
IC1013,2024-03-25,178,280,63.6
IC1027,2024-03-25,477,680,70.1
SPR2020,2024-03-25,397,640,62.0
IC1011,2024-03-25,430,480,89.6
IC1007,2024-03-25,206,320,64.4
IC1043,2024-03-25,859,720,119.3
SPR2018,2024-03-25,373,340,109.7
IC1010,2024-03-25,321,280,114.6
SPR2004,2024-03-25,701,680,103.1
IC1017,2024-03-25,766,720,106.4
SPR2017,2024-03-25,346,510,67.8
IC1047,2024-03-25,269,420,64.0
IC1022,2024-03-25,827,640,129.2
SPR2005,2024-03-25,275,320,85.9
IC1049,2024-03-25,178,280,63.6
SPR2003,2024-03-25,241,340,70.9
IC1025,2024-03-25,824,680,121.2
SPR2014,2024-03-25,252,340,74.1
IC1036,2024-03-25,630,680,92.6
IC1001,2024-03-25,725,680,106.6
IC1024,2024-03-25,918,720,127.5
SPR2000,2024-03-25,341,560,60.9
SPR2026,2024-03-25,320,340,94.1
SPR2019,2024-03-25,882,680,129.7
SPR2008,2024-03-25,349,510,68.4
SPR2007,2024-03-25,350,510,68.6
SPR2006,2024-03-26,337,510,66.1
SPR2028,2024-03-26,343,360,95.3
IC1026,2024-03-26,607,720,84.3
SPR2013,2024-03-26,308,280,110.0
SPR2001,2024-03-26,339,340,99.7
IC1018,2024-03-26,483,480,100.6
SPR2007,2024-03-26,488,510,95.7
SPR2016,2024-03-26,414,320,129.4
IC1005,2024-03-26,527,540,97.6
SPR2025,2024-03-26,312,480,65.0
IC1040,2024-03-26,297,360,82.5
IC1048,2024-03-26,825,720,114.6
IC1029,2024-03-26,748,720,103.9
IC1020,2024-03-26,388,360,107.8
SPR2010,2024-03-26,846,680,124.4
SPR2008,2024-03-26,437,480,91.0
SPR2022,2024-03-26,417,680,61.3
SPR2009,2024-03-26,724,560,129.3
SPR2020,2024-03-26,312,340,91.8
IC1024,2024-03-26,454,680,66.8
IC1034,2024-03-26,708,720,98.3
IC1037,2024-03-26,567,560,101.2
SPR2000,2024-03-26,507,510,99.4
IC1014,2024-03-26,867,680,127.5
IC1025,2024-03-26,444,540,82.2
IC1000,2024-03-26,299,480,62.3
IC1043,2024-03-26,597,480,124.4
SPR2017,2024-03-26,469,640,73.3
SPR2012,2024-03-26,472,420,112.4
SPR2019,2024-03-26,378,510,74.1
IC1032,2024-03-26,401,340,117.9
SPR2021,2024-03-26,666,540,123.3
IC1021,2024-03-26,242,360,67.2
IC1010,2024-03-26,393,560,70.2
IC1041,2024-03-26,898,720,124.7
SPR2018,2024-03-26,820,720,113.9
IC1042,2024-03-26,301,480,62.7
IC1046,2024-03-26,247,340,72.6
SPR2015,2024-03-26,319,360,88.6
IC1047,2024-03-26,337,280,120.4
IC1021,2024-03-27,479,680,70.4
SPR2028,2024-03-27,531,480,110.6
IC1014,2024-03-27,421,640,65.8
IC1047,2024-03-27,389,420,92.6
IC1032,2024-03-27,621,560,110.9
IC1044,2024-03-27,464,720,64.4
SPR2013,2024-03-27,505,680,74.3
SPR2025,2024-03-27,623,540,115.4
IC1037,2024-03-27,228,320,71.2
SPR2011,2024-03-27,512,480,106.7
SPR2029,2024-03-27,503,480,104.8
IC1023,2024-03-27,404,420,96.2
SPR2021,2024-03-27,415,560,74.1
IC1000,2024-03-27,285,320,89.1
IC1011,2024-03-27,289,280,103.2
IC1049,2024-03-27,620,510,121.6
SPR2023,2024-03-27,370,320,115.6
SPR2015,2024-03-27,697,680,102.5
IC1022,2024-03-27,425,560,75.9
IC1042,2024-03-27,315,420,75.0
SPR2017,2024-03-27,491,420,116.9
SPR2019,2024-03-27,447,420,106.4
IC1002,2024-03-27,578,680,85.0
IC1046,2024-03-27,921,720,127.9
SPR2006,2024-03-27,831,680,122.2
SPR2026,2024-03-27,577,540,106.9
IC1016,2024-03-27,240,280,85.7
IC1041,2024-03-27,342,420,81.4
IC1019,2024-03-27,528,420,125.7
IC1003,2024-03-27,464,510,91.0
IC1031,2024-03-27,835,720,116.0
IC1043,2024-03-27,352,280,125.7
IC1008,2024-03-27,302,320,94.4
SPR2018,2024-03-27,380,360,105.6
IC1015,2024-03-27,336,510,65.9
IC1017,2024-03-27,538,510,105.5
IC1026,2024-03-27,210,280,75.0
IC1035,2024-03-27,363,340,106.8
IC1029,2024-03-27,281,420,66.9
IC1004,2024-03-27,482,510,94.5
IC1030,2024-03-28,540,560,96.4
IC1026,2024-03-28,525,560,93.8
SPR2021,2024-03-28,610,540,113.0
SPR2012,2024-03-28,383,340,112.6
SPR2020,2024-03-28,525,480,109.4
SPR2009,2024-03-28,531,510,104.1
IC1013,2024-03-28,517,420,123.1
IC1020,2024-03-28,641,640,100.2
IC1011,2024-03-28,236,280,84.3
IC1003,2024-03-28,179,280,63.9
IC1029,2024-03-28,663,680,97.5
SPR2027,2024-03-28,258,340,75.9
IC1033,2024-03-28,557,640,87.0
IC1016,2024-03-28,342,540,63.3
IC1047,2024-03-28,335,320,104.7
IC1025,2024-03-28,390,320,121.9
IC1032,2024-03-28,397,480,82.7
SPR2016,2024-03-28,791,680,116.3
IC1004,2024-03-28,330,480,68.8
IC1023,2024-03-28,619,560,110.5
IC1034,2024-03-28,275,420,65.5
SPR2003,2024-03-28,531,680,78.1
SPR2002,2024-03-28,460,540,85.2
IC1039,2024-03-28,241,340,70.9
IC1000,2024-03-28,262,360,72.8
IC1019,2024-03-28,555,510,108.8
IC1041,2024-03-28,213,320,66.6
IC1021,2024-03-28,601,480,125.2
SPR2014,2024-03-28,386,340,113.5
SPR2013,2024-03-28,543,640,84.8
SPR2018,2024-03-28,499,480,104.0
SPR2001,2024-03-28,595,540,110.2
SPR2024,2024-03-28,731,720,101.5
SPR2010,2024-03-28,702,680,103.2
IC1009,2024-03-28,446,360,123.9
IC1046,2024-03-28,876,720,121.7
SPR2022,2024-03-28,347,280,123.9
IC1038,2024-03-28,439,360,121.9
SPR2006,2024-03-28,518,480,107.9
IC1031,2024-03-28,453,480,94.4
IC1040,2024-03-29,451,480,94.0
IC1019,2024-03-29,820,720,113.9
IC1001,2024-03-29,598,480,124.6
SPR2000,2024-03-29,224,340,65.9
SPR2023,2024-03-29,509,420,121.2
IC1012,2024-03-29,334,280,119.3
SPR2012,2024-03-29,423,640,66.1
SPR2009,2024-03-29,445,420,106.0
IC1020,2024-03-29,921,720,127.9
IC1004,2024-03-29,574,480,119.6
SPR2013,2024-03-29,360,560,64.3
IC1005,2024-03-29,524,420,124.8
SPR2018,2024-03-29,230,320,71.9
IC1015,2024-03-29,442,680,65.0
IC1023,2024-03-29,273,360,75.8
IC1031,2024-03-29,675,720,93.8
IC1009,2024-03-29,421,360,116.9
SPR2027,2024-03-29,503,640,78.6
SPR2005,2024-03-29,279,320,87.2
IC1000,2024-03-29,356,510,69.8
SPR2006,2024-03-29,434,540,80.4
IC1033,2024-03-29,344,280,122.9
IC1036,2024-03-29,602,560,107.5
SPR2004,2024-03-29,771,720,107.1
IC1025,2024-03-29,278,360,77.2
IC1003,2024-03-29,358,510,70.2
SPR2015,2024-03-29,659,540,122.0
SPR2019,2024-03-29,907,720,126.0
SPR2029,2024-03-29,204,320,63.7
IC1006,2024-03-29,699,720,97.1
IC1034,2024-03-29,653,720,90.7
IC1045,2024-03-29,714,640,111.6
SPR2002,2024-03-29,584,720,81.1
SPR2010,2024-03-29,703,680,103.4
IC1039,2024-03-29,447,680,65.7
IC1021,2024-03-29,399,340,117.4
SPR2026,2024-03-29,552,720,76.7
IC1030,2024-03-29,262,320,81.9
SPR2003,2024-03-29,276,320,86.2
IC1048,2024-03-29,416,560,74.3
SPR2014,2024-03-30,489,420,116.4
IC1005,2024-03-30,311,480,64.8
SPR2019,2024-03-30,701,560,125.2
IC1010,2024-03-30,425,340,125.0
SPR2007,2024-03-30,495,420,117.9
IC1047,2024-03-30,430,340,126.5
IC1041,2024-03-30,724,640,113.1
IC1023,2024-03-30,506,510,99.2
SPR2029,2024-03-30,618,560,110.4
IC1024,2024-03-30,289,480,60.2
SPR2026,2024-03-30,453,420,107.9
IC1028,2024-03-30,226,360,62.8
IC1039,2024-03-30,341,280,121.8
SPR2003,2024-03-30,687,560,122.7
SPR2022,2024-03-30,346,510,67.8
IC1025,2024-03-30,301,280,107.5
IC1019,2024-03-30,341,320,106.6
SPR2015,2024-03-30,341,360,94.7
SPR2025,2024-03-30,259,420,61.7
SPR2001,2024-03-30,285,420,67.9
IC1030,2024-03-30,509,480,106.0
SPR2010,2024-03-30,660,680,97.1
IC1015,2024-03-30,215,340,63.2
SPR2000,2024-03-30,461,480,96.0
IC1018,2024-03-30,406,340,119.4
IC1016,2024-03-30,440,360,122.2
IC1034,2024-03-30,739,680,108.7
IC1046,2024-03-30,765,720,106.2
IC1020,2024-03-30,364,320,113.8
IC1009,2024-03-30,332,480,69.2
SPR2008,2024-03-30,527,720,73.2
IC1038,2024-03-30,479,510,93.9
IC1011,2024-03-30,586,640,91.6
IC1000,2024-03-30,233,320,72.8
IC1017,2024-03-30,300,280,107.1
SPR2006,2024-03-30,402,360,111.7
SPR2027,2024-03-30,402,510,78.8
IC1013,2024-03-30,417,510,81.8
IC1021,2024-03-30,327,420,77.9
IC1037,2024-03-30,572,720,79.4
SPR2006,2024-03-31,239,280,85.4
SPR2009,2024-03-31,463,510,90.8
SPR2027,2024-03-31,394,420,93.8
IC1002,2024-03-31,263,280,93.9
SPR2017,2024-03-31,743,720,103.2
SPR2010,2024-03-31,302,360,83.9
IC1032,2024-03-31,514,540,95.2
IC1044,2024-03-31,400,420,95.2
SPR2012,2024-03-31,227,340,66.8
SPR2020,2024-03-31,353,340,103.8
IC1016,2024-03-31,445,560,79.5
IC1022,2024-03-31,405,640,63.3
IC1010,2024-03-31,505,480,105.2
IC1006,2024-03-31,354,560,63.2
SPR2019,2024-03-31,618,680,90.9
SPR2021,2024-03-31,434,420,103.3
IC1021,2024-03-31,363,280,129.6
IC1046,2024-03-31,691,720,96.0
SPR2029,2024-03-31,279,340,82.1
IC1008,2024-03-31,481,510,94.3
SPR2008,2024-03-31,530,720,73.6
IC1027,2024-03-31,326,360,90.6
IC1018,2024-03-31,508,420,121.0
IC1036,2024-03-31,354,510,69.4
IC1001,2024-03-31,271,280,96.8
SPR2024,2024-03-31,662,640,103.4
IC1020,2024-03-31,417,510,81.8
IC1035,2024-03-31,758,680,111.5
