trein_id,dienst_datum,materieeltype,aantal_bakken,totaal_zitplaatsen,staanplaatsen
IC1030,2024-03-10,DDZ,6,510,240
SPR2019,2024-03-10,ICNG,8,640,320
IC1008,2024-03-10,DDZ,4,340,160
IC1018,2024-03-10,DDZ,6,510,240
SPR2024,2024-03-10,VIRM,4,360,160
SPR2013,2024-03-10,VIRM,8,720,320
SPR2029,2024-03-10,DDZ,6,510,240
IC1037,2024-03-10,DDZ,8,680,320
IC1000,2024-03-10,SLT,6,420,240
IC1049,2024-03-10,DDZ,4,340,160
SPR2026,2024-03-10,SLT,4,280,160
SPR2015,2024-03-10,DDZ,4,340,160
IC1010,2024-03-10,VIRM,6,540,240
SPR2005,2024-03-10,DDZ,4,340,160
IC1016,2024-03-10,ICNG,6,480,240
IC1045,2024-03-10,SLT,4,280,160
IC1001,2024-03-10,DDZ,8,680,320
SPR2012,2024-03-10,DDZ,8,680,320
SPR2010,2024-03-10,ICNG,8,640,320
IC1042,2024-03-10,VIRM,4,360,160
IC1012,2024-03-10,ICNG,4,320,160
IC1028,2024-03-10,ICNG,6,480,240
SPR2021,2024-03-10,ICNG,4,320,160
SPR2027,2024-03-10,SLT,6,420,240
IC1021,2024-03-10,ICNG,8,640,320
IC1006,2024-03-10,ICNG,8,640,320
IC1004,2024-03-10,ICNG,8,640,320
IC1011,2024-03-10,DDZ,6,510,240
IC1026,2024-03-10,ICNG,6,480,240
IC1014,2024-03-10,ICNG,4,320,160
SPR2001,2024-03-10,VIRM,6,540,240
IC1020,2024-03-10,SLT,6,420,240
IC1025,2024-03-10,SLT,8,560,320
SPR2016,2024-03-10,VIRM,8,720,320
IC1034,2024-03-10,ICNG,4,320,160
IC1022,2024-03-10,VIRM,4,360,160
IC1041,2024-03-10,ICNG,8,640,320
IC1027,2024-03-11,SLT,6,420,240
IC1005,2024-03-11,ICNG,4,320,160
IC1036,2024-03-11,ICNG,8,640,320
SPR2012,2024-03-11,ICNG,8,640,320
IC1031,2024-03-11,ICNG,8,640,320
SPR2022,2024-03-11,ICNG,6,480,240
IC1012,2024-03-11,VIRM,4,360,160
IC1023,2024-03-11,ICNG,8,640,320
IC1025,2024-03-11,SLT,6,420,240
IC1037,2024-03-11,VIRM,8,720,320
SPR2023,2024-03-11,VIRM,4,360,160
IC1006,2024-03-11,VIRM,6,540,240
IC1011,2024-03-11,DDZ,8,680,320
IC1008,2024-03-11,ICNG,4,320,160
IC1040,2024-03-11,DDZ,8,680,320
IC1007,2024-03-11,SLT,6,420,240
IC1013,2024-03-11,DDZ,8,680,320
IC1029,2024-03-11,SLT,6,420,240
IC1018,2024-03-11,DDZ,4,340,160
SPR2016,2024-03-11,VIRM,8,720,320
IC1022,2024-03-11,VIRM,4,360,160
SPR2009,2024-03-11,DDZ,6,510,240
IC1016,2024-03-11,VIRM,6,540,240
SPR2006,2024-03-11,DDZ,6,510,240
SPR2024,2024-03-11,VIRM,6,540,240
SPR2014,2024-03-11,SLT,6,420,240
IC1002,2024-03-11,ICNG,6,480,240
IC1030,2024-03-11,DDZ,4,340,160
IC1039,2024-03-11,DDZ,6,510,240
IC1034,2024-03-11,DDZ,8,680,320
SPR2025,2024-03-11,VIRM,4,360,160
IC1001,2024-03-11,DDZ,4,340,160
IC1017,2024-03-11,DDZ,8,680,320
SPR2026,2024-03-11,ICNG,6,480,240
IC1048,2024-03-11,SLT,8,560,320
IC1041,2024-03-11,VIRM,8,720,320
IC1038,2024-03-11,DDZ,6,510,240
IC1019,2024-03-11,VIRM,8,720,320
IC1049,2024-03-11,VIRM,8,720,320
SPR2008,2024-03-11,ICNG,8,640,320
SPR2027,2024-03-12,ICNG,8,640,320
IC1030,2024-03-12,SLT,4,280,160
IC1042,2024-03-12,ICNG,8,640,320
IC1020,2024-03-12,SLT,8,560,320
IC1013,2024-03-12,VIRM,6,540,240
IC1026,2024-03-12,VIRM,4,360,160
SPR2000,2024-03-12,DDZ,4,340,160
IC1000,2024-03-12,SLT,4,280,160
IC1038,2024-03-12,ICNG,6,480,240
IC1041,2024-03-12,ICNG,6,480,240
IC1032,2024-03-12,VIRM,8,720,320
SPR2020,2024-03-12,SLT,8,560,320
IC1043,2024-03-12,ICNG,6,480,240
SPR2004,2024-03-12,DDZ,4,340,160
SPR2024,2024-03-12,ICNG,4,320,160
IC1029,2024-03-12,VIRM,6,540,240
IC1031,2024-03-12,SLT,6,420,240
SPR2007,2024-03-12,DDZ,6,510,240
IC1003,2024-03-12,DDZ,6,510,240
IC1025,2024-03-12,SLT,4,280,160
IC1001,2024-03-12,VIRM,4,360,160
IC1047,2024-03-12,SLT,8,560,320
IC1004,2024-03-12,DDZ,8,680,320
IC1019,2024-03-12,DDZ,4,340,160
IC1040,2024-03-12,VIRM,8,720,320
IC1015,2024-03-12,VIRM,8,720,320
SPR2008,2024-03-12,VIRM,6,540,240
IC1006,2024-03-12,SLT,6,420,240
IC1033,2024-03-12,DDZ,8,680,320
IC1005,2024-03-12,DDZ,4,340,160
IC1021,2024-03-12,ICNG,4,320,160
IC1036,2024-03-12,SLT,4,280,160
SPR2017,2024-03-12,VIRM,6,540,240
IC1014,2024-03-12,VIRM,4,360,160
SPR2015,2024-03-12,SLT,4,280,160
IC1016,2024-03-12,ICNG,8,640,320
IC1034,2024-03-12,SLT,4,280,160
SPR2010,2024-03-12,ICNG,6,480,240
SPR2029,2024-03-12,DDZ,4,340,160
SPR2028,2024-03-12,ICNG,4,320,160
IC1031,2024-03-13,DDZ,4,340,160
SPR2022,2024-03-13,SLT,4,280,160
SPR2012,2024-03-13,ICNG,8,640,320
IC1044,2024-03-13,VIRM,6,540,240
SPR2015,2024-03-13,SLT,8,560,320
SPR2016,2024-03-13,SLT,8,560,320
IC1011,2024-03-13,VIRM,4,360,160
SPR2023,2024-03-13,DDZ,6,510,240
SPR2021,2024-03-13,ICNG,4,320,160
IC1041,2024-03-13,VIRM,8,720,320
IC1020,2024-03-13,SLT,8,560,320
IC1008,2024-03-13,DDZ,8,680,320
IC1028,2024-03-13,ICNG,6,480,240
IC1010,2024-03-13,ICNG,4,320,160
SPR2011,2024-03-13,SLT,4,280,160
IC1038,2024-03-13,DDZ,8,680,320
IC1022,2024-03-13,VIRM,8,720,320
IC1043,2024-03-13,VIRM,6,540,240
IC1034,2024-03-13,VIRM,4,360,160
IC1049,2024-03-13,VIRM,4,360,160
SPR2013,2024-03-13,VIRM,6,540,240
IC1032,2024-03-13,ICNG,6,480,240
SPR2028,2024-03-13,SLT,4,280,160
IC1036,2024-03-13,SLT,8,560,320
IC1001,2024-03-13,DDZ,8,680,320
IC1030,2024-03-13,ICNG,4,320,160
IC1012,2024-03-13,ICNG,8,640,320
IC1021,2024-03-13,VIRM,8,720,320
IC1004,2024-03-13,SLT,6,420,240
IC1014,2024-03-13,ICNG,6,480,240
SPR2026,2024-03-13,DDZ,6,510,240
IC1048,2024-03-13,VIRM,8,720,320
IC1037,2024-03-13,DDZ,4,340,160
IC1026,2024-03-13,DDZ,4,340,160
SPR2010,2024-03-13,DDZ,8,680,320
IC1013,2024-03-13,DDZ,8,680,320
SPR2027,2024-03-13,DDZ,4,340,160
SPR2009,2024-03-13,SLT,4,280,160
IC1025,2024-03-13,DDZ,8,680,320
IC1035,2024-03-13,SLT,6,420,240
IC1018,2024-03-14,SLT,4,280,160
SPR2019,2024-03-14,SLT,8,560,320
SPR2003,2024-03-14,ICNG,8,640,320
IC1049,2024-03-14,DDZ,8,680,320
IC1004,2024-03-14,ICNG,6,480,240
IC1029,2024-03-14,ICNG,6,480,240
IC1046,2024-03-14,SLT,6,420,240
IC1010,2024-03-14,VIRM,6,540,240
IC1048,2024-03-14,DDZ,4,340,160
SPR2008,2024-03-14,SLT,8,560,320
IC1045,2024-03-14,DDZ,6,510,240
SPR2024,2024-03-14,SLT,4,280,160
SPR2005,2024-03-14,DDZ,6,510,240
SPR2021,2024-03-14,VIRM,4,360,160
SPR2016,2024-03-14,ICNG,6,480,240
IC1001,2024-03-14,DDZ,4,340,160
IC1007,2024-03-14,DDZ,6,510,240
IC1039,2024-03-14,DDZ,6,510,240
IC1047,2024-03-14,SLT,8,560,320
IC1043,2024-03-14,ICNG,4,320,160
SPR2001,2024-03-14,ICNG,8,640,320
IC1014,2024-03-14,ICNG,8,640,320
SPR2006,2024-03-14,DDZ,8,680,320
SPR2023,2024-03-14,VIRM,6,540,240
SPR2029,2024-03-14,SLT,6,420,240
IC1013,2024-03-14,DDZ,4,340,160
IC1037,2024-03-14,VIRM,4,360,160
IC1038,2024-03-14,VIRM,6,540,240
IC1021,2024-03-14,DDZ,8,680,320
IC1030,2024-03-14,ICNG,6,480,240
IC1032,2024-03-14,SLT,4,280,160
IC1042,2024-03-14,DDZ,6,510,240
SPR2020,2024-03-14,VIRM,8,720,320
SPR2002,2024-03-14,DDZ,8,680,320
IC1012,2024-03-14,SLT,4,280,160
IC1020,2024-03-14,VIRM,8,720,320
IC1015,2024-03-14,VIRM,4,360,160
SPR2007,2024-03-14,SLT,4,280,160
SPR2028,2024-03-14,ICNG,8,640,320
IC1033,2024-03-14,DDZ,8,680,320
IC1027,2024-03-15,SLT,4,280,160
SPR2016,2024-03-15,SLT,4,280,160
IC1039,2024-03-15,VIRM,6,540,240
IC1048,2024-03-15,VIRM,6,540,240
IC1035,2024-03-15,ICNG,6,480,240
SPR2011,2024-03-15,ICNG,6,480,240
IC1032,2024-03-15,DDZ,4,340,160
IC1043,2024-03-15,VIRM,6,540,240
SPR2014,2024-03-15,VIRM,4,360,160
SPR2029,2024-03-15,ICNG,8,640,320
SPR2017,2024-03-15,DDZ,4,340,160
IC1015,2024-03-15,VIRM,8,720,320
IC1034,2024-03-15,VIRM,4,360,160
IC1006,2024-03-15,SLT,6,420,240
IC1046,2024-03-15,ICNG,4,320,160
SPR2019,2024-03-15,DDZ,4,340,160
SPR2021,2024-03-15,DDZ,6,510,240
IC1049,2024-03-15,ICNG,4,320,160
IC1038,2024-03-15,SLT,8,560,320
SPR2027,2024-03-15,ICNG,6,480,240
SPR2023,2024-03-15,VIRM,8,720,320
IC1044,2024-03-15,DDZ,8,680,320
SPR2013,2024-03-15,DDZ,4,340,160
SPR2008,2024-03-15,DDZ,8,680,320
SPR2024,2024-03-15,SLT,8,560,320
SPR2006,2024-03-15,SLT,8,560,320
IC1001,2024-03-15,DDZ,6,510,240
SPR2004,2024-03-15,VIRM,6,540,240
SPR2028,2024-03-15,ICNG,8,640,320
SPR2001,2024-03-15,VIRM,6,540,240
SPR2018,2024-03-15,SLT,8,560,320
SPR2005,2024-03-15,DDZ,8,680,320
SPR2009,2024-03-15,VIRM,6,540,240
SPR2002,2024-03-15,ICNG,4,320,160
IC1041,2024-03-15,VIRM,8,720,320
IC1024,2024-03-15,SLT,6,420,240
SPR2025,2024-03-15,SLT,8,560,320
SPR2022,2024-03-15,VIRM,6,540,240
IC1005,2024-03-15,SLT,8,560,320
IC1004,2024-03-15,SLT,4,280,160
SPR2000,2024-03-16,ICNG,4,320,160
IC1026,2024-03-16,SLT,6,420,240
SPR2010,2024-03-16,SLT,6,420,240
SPR2028,2024-03-16,DDZ,4,340,160
IC1014,2024-03-16,VIRM,8,720,320
IC1005,2024-03-16,SLT,8,560,320
IC1002,2024-03-16,VIRM,4,360,160
IC1018,2024-03-16,ICNG,6,480,240
SPR2008,2024-03-16,ICNG,4,320,160
IC1038,2024-03-16,ICNG,8,640,320
IC1024,2024-03-16,SLT,4,280,160
SPR2023,2024-03-16,VIRM,6,540,240
IC1003,2024-03-16,DDZ,4,340,160
IC1009,2024-03-16,VIRM,8,720,320
IC1039,2024-03-16,ICNG,4,320,160
IC1045,2024-03-16,DDZ,6,510,240
IC1022,2024-03-16,VIRM,6,540,240
IC1013,2024-03-16,SLT,8,560,320
IC1046,2024-03-16,SLT,8,560,320
SPR2019,2024-03-16,DDZ,8,680,320
IC1012,2024-03-16,ICNG,4,320,160
SPR2006,2024-03-16,SLT,4,280,160
IC1027,2024-03-16,ICNG,4,320,160
IC1008,2024-03-16,VIRM,4,360,160
IC1035,2024-03-16,VIRM,8,720,320
IC1040,2024-03-16,SLT,4,280,160
SPR2024,2024-03-16,VIRM,6,540,240
IC1004,2024-03-16,ICNG,4,320,160
IC1036,2024-03-16,DDZ,8,680,320
SPR2022,2024-03-16,SLT,8,560,320
SPR2029,2024-03-16,SLT,4,280,160
IC1000,2024-03-16,SLT,6,420,240
IC1025,2024-03-16,DDZ,8,680,320
IC1007,2024-03-16,VIRM,6,540,240
SPR2004,2024-03-16,DDZ,6,510,240
IC1020,2024-03-16,ICNG,4,320,160
SPR2018,2024-03-16,SLT,6,420,240
SPR2021,2024-03-16,VIRM,8,720,320
SPR2027,2024-03-16,ICNG,8,640,320
IC1033,2024-03-16,DDZ,4,340,160
IC1004,2024-03-17,VIRM,4,360,160
SPR2018,2024-03-17,ICNG,4,320,160
IC1019,2024-03-17,SLT,6,420,240
IC1029,2024-03-17,DDZ,8,680,320
IC1039,2024-03-17,VIRM,4,360,160
SPR2029,2024-03-17,DDZ,8,680,320
IC1022,2024-03-17,ICNG,4,320,160
SPR2022,2024-03-17,DDZ,6,510,240
SPR2000,2024-03-17,VIRM,8,720,320
IC1007,2024-03-17,SLT,6,420,240
IC1025,2024-03-17,ICNG,6,480,240
IC1017,2024-03-17,VIRM,8,720,320
SPR2007,2024-03-17,VIRM,6,540,240
IC1011,2024-03-17,VIRM,6,540,240
IC1043,2024-03-17,VIRM,4,360,160
SPR2003,2024-03-17,DDZ,6,510,240
SPR2005,2024-03-17,VIRM,6,540,240
IC1049,2024-03-17,SLT,6,420,240
SPR2016,2024-03-17,ICNG,8,640,320
IC1028,2024-03-17,VIRM,6,540,240
IC1032,2024-03-17,VIRM,4,360,160
IC1048,2024-03-17,ICNG,6,480,240
IC1044,2024-03-17,ICNG,6,480,240
IC1034,2024-03-17,DDZ,8,680,320
SPR2027,2024-03-17,DDZ,6,510,240
IC1018,2024-03-17,SLT,6,420,240
IC1012,2024-03-17,VIRM,6,540,240
SPR2015,2024-03-17,VIRM,8,720,320
IC1023,2024-03-17,VIRM,8,720,320
IC1003,2024-03-17,ICNG,6,480,240
SPR2020,2024-03-17,VIRM,4,360,160
IC1015,2024-03-17,VIRM,4,360,160
IC1027,2024-03-17,DDZ,8,680,320
SPR2004,2024-03-17,SLT,4,280,160
IC1046,2024-03-17,ICNG,4,320,160
SPR2013,2024-03-17,SLT,8,560,320
IC1016,2024-03-17,DDZ,6,510,240
IC1030,2024-03-17,DDZ,8,680,320
SPR2002,2024-03-17,DDZ,4,340,160
IC1008,2024-03-17,SLT,4,280,160
IC1012,2024-03-18,ICNG,8,640,320
IC1014,2024-03-18,ICNG,4,320,160
IC1020,2024-03-18,ICNG,4,320,160
SPR2011,2024-03-18,VIRM,8,720,320
IC1006,2024-03-18,SLT,8,560,320
SPR2013,2024-03-18,VIRM,4,360,160
IC1003,2024-03-18,VIRM,6,540,240
IC1043,2024-03-18,VIRM,8,720,320
IC1001,2024-03-18,DDZ,8,680,320
IC1046,2024-03-18,ICNG,8,640,320
IC1048,2024-03-18,VIRM,4,360,160
IC1024,2024-03-18,SLT,8,560,320
IC1037,2024-03-18,VIRM,4,360,160
IC1013,2024-03-18,DDZ,4,340,160
IC1031,2024-03-18,SLT,8,560,320
SPR2025,2024-03-18,VIRM,8,720,320
IC1015,2024-03-18,ICNG,8,640,320
SPR2014,2024-03-18,DDZ,8,680,320
SPR2007,2024-03-18,VIRM,8,720,320
IC1036,2024-03-18,VIRM,8,720,320
IC1021,2024-03-18,SLT,8,560,320
SPR2004,2024-03-18,DDZ,4,340,160
SPR2018,2024-03-18,SLT,8,560,320
IC1004,2024-03-18,ICNG,4,320,160
SPR2021,2024-03-18,DDZ,4,340,160
IC1019,2024-03-18,DDZ,8,680,320
IC1026,2024-03-18,SLT,6,420,240
SPR2027,2024-03-18,DDZ,4,340,160
SPR2024,2024-03-18,DDZ,6,510,240
IC1007,2024-03-18,VIRM,6,540,240
SPR2028,2024-03-18,SLT,4,280,160
SPR2026,2024-03-18,DDZ,4,340,160
IC1032,2024-03-18,SLT,4,280,160
IC1041,2024-03-18,SLT,8,560,320
SPR2019,2024-03-18,ICNG,8,640,320
SPR2000,2024-03-18,DDZ,4,340,160
IC1039,2024-03-18,VIRM,4,360,160
IC1000,2024-03-18,SLT,8,560,320
IC1010,2024-03-18,VIRM,6,540,240
SPR2002,2024-03-18,SLT,4,280,160
SPR2029,2024-03-19,VIRM,4,360,160
IC1029,2024-03-19,DDZ,4,340,160
IC1000,2024-03-19,VIRM,4,360,160
SPR2028,2024-03-19,VIRM,6,540,240
SPR2015,2024-03-19,DDZ,4,340,160
IC1018,2024-03-19,DDZ,4,340,160
IC1025,2024-03-19,SLT,4,280,160
SPR2008,2024-03-19,VIRM,6,540,240
IC1008,2024-03-19,ICNG,6,480,240
IC1023,2024-03-19,DDZ,6,510,240
SPR2010,2024-03-19,DDZ,4,340,160
SPR2025,2024-03-19,ICNG,4,320,160
IC1019,2024-03-19,VIRM,6,540,240
IC1001,2024-03-19,ICNG,6,480,240
IC1044,2024-03-19,VIRM,4,360,160
SPR2006,2024-03-19,SLT,4,280,160
IC1036,2024-03-19,ICNG,4,320,160
IC1024,2024-03-19,ICNG,6,480,240
IC1012,2024-03-19,ICNG,8,640,320
SPR2003,2024-03-19,VIRM,8,720,320
SPR2013,2024-03-19,ICNG,8,640,320
SPR2019,2024-03-19,SLT,8,560,320
IC1034,2024-03-19,VIRM,6,540,240
IC1046,2024-03-19,SLT,8,560,320
IC1045,2024-03-19,ICNG,4,320,160
IC1039,2024-03-19,ICNG,6,480,240
IC1004,2024-03-19,VIRM,6,540,240
IC1041,2024-03-19,SLT,4,280,160
IC1020,2024-03-19,DDZ,6,510,240
IC1028,2024-03-19,VIRM,8,720,320
IC1017,2024-03-19,SLT,4,280,160
IC1007,2024-03-19,VIRM,4,360,160
SPR2000,2024-03-19,SLT,8,560,320
SPR2018,2024-03-19,SLT,8,560,320
IC1031,2024-03-19,DDZ,6,510,240
SPR2007,2024-03-19,SLT,4,280,160
IC1016,2024-03-19,DDZ,4,340,160
SPR2024,2024-03-19,DDZ,6,510,240
IC1021,2024-03-19,ICNG,6,480,240
IC1026,2024-03-19,VIRM,6,540,240
SPR2017,2024-03-20,ICNG,4,320,160
IC1044,2024-03-20,VIRM,8,720,320
IC1011,2024-03-20,ICNG,4,320,160
SPR2020,2024-03-20,ICNG,8,640,320
IC1019,2024-03-20,ICNG,6,480,240
IC1003,2024-03-20,SLT,6,420,240
IC1000,2024-03-20,SLT,8,560,320
IC1017,2024-03-20,DDZ,8,680,320
SPR2005,2024-03-20,ICNG,6,480,240
SPR2015,2024-03-20,VIRM,6,540,240
SPR2008,2024-03-20,ICNG,8,640,320
IC1008,2024-03-20,SLT,6,420,240
SPR2003,2024-03-20,ICNG,6,480,240
SPR2012,2024-03-20,VIRM,4,360,160
SPR2002,2024-03-20,DDZ,8,680,320
IC1040,2024-03-20,DDZ,6,510,240
IC1020,2024-03-20,SLT,4,280,160
IC1023,2024-03-20,DDZ,4,340,160
IC1047,2024-03-20,VIRM,8,720,320
IC1005,2024-03-20,VIRM,6,540,240
SPR2018,2024-03-20,SLT,4,280,160
IC1026,2024-03-20,SLT,8,560,320
IC1004,2024-03-20,SLT,4,280,160
IC1028,2024-03-20,DDZ,4,340,160
IC1018,2024-03-20,ICNG,6,480,240
SPR2024,2024-03-20,ICNG,6,480,240
SPR2023,2024-03-20,DDZ,6,510,240
SPR2022,2024-03-20,SLT,6,420,240
SPR2026,2024-03-20,VIRM,8,720,320
SPR2007,2024-03-20,DDZ,6,510,240
IC1024,2024-03-20,ICNG,8,640,320
IC1033,2024-03-20,DDZ,8,680,320
SPR2019,2024-03-20,SLT,8,560,320
SPR2010,2024-03-20,ICNG,8,640,320
SPR2014,2024-03-20,SLT,6,420,240
IC1009,2024-03-20,SLT,4,280,160
IC1035,2024-03-20,ICNG,6,480,240
IC1022,2024-03-20,SLT,6,420,240
IC1021,2024-03-20,ICNG,6,480,240
SPR2028,2024-03-20,VIRM,6,540,240
IC1020,2024-03-21,VIRM,4,360,160
SPR2007,2024-03-21,DDZ,6,510,240
SPR2015,2024-03-21,ICNG,8,640,320
SPR2012,2024-03-21,VIRM,6,540,240
IC1036,2024-03-21,ICNG,4,320,160
IC1040,2024-03-21,VIRM,6,540,240
IC1002,2024-03-21,DDZ,4,340,160
IC1012,2024-03-21,ICNG,6,480,240
IC1048,2024-03-21,VIRM,6,540,240
SPR2011,2024-03-21,ICNG,4,320,160
IC1044,2024-03-21,SLT,6,420,240
IC1029,2024-03-21,ICNG,4,320,160
IC1010,2024-03-21,VIRM,4,360,160
IC1014,2024-03-21,VIRM,4,360,160
IC1003,2024-03-21,SLT,8,560,320
SPR2014,2024-03-21,ICNG,6,480,240
IC1034,2024-03-21,SLT,8,560,320
IC1032,2024-03-21,VIRM,6,540,240
SPR2027,2024-03-21,VIRM,4,360,160
IC1013,2024-03-21,VIRM,6,540,240
SPR2017,2024-03-21,DDZ,6,510,240
IC1009,2024-03-21,DDZ,4,340,160
IC1024,2024-03-21,DDZ,6,510,240
SPR2000,2024-03-21,SLT,4,280,160
SPR2028,2024-03-21,VIRM,4,360,160
IC1030,2024-03-21,VIRM,4,360,160
IC1049,2024-03-21,SLT,4,280,160
SPR2013,2024-03-21,ICNG,6,480,240
IC1028,2024-03-21,SLT,4,280,160
SPR2006,2024-03-21,DDZ,8,680,320
IC1000,2024-03-21,SLT,6,420,240
SPR2008,2024-03-21,VIRM,4,360,160
IC1021,2024-03-21,VIRM,8,720,320
SPR2016,2024-03-21,DDZ,4,340,160
SPR2022,2024-03-21,SLT,8,560,320
IC1015,2024-03-21,ICNG,4,320,160
IC1039,2024-03-21,SLT,6,420,240
IC1022,2024-03-21,ICNG,4,320,160
SPR2019,2024-03-21,DDZ,6,510,240
SPR2020,2024-03-21,ICNG,8,640,320
IC1046,2024-03-22,ICNG,8,640,320
IC1040,2024-03-22,VIRM,8,720,320
IC1049,2024-03-22,SLT,6,420,240
IC1030,2024-03-22,VIRM,6,540,240
SPR2000,2024-03-22,SLT,8,560,320
IC1041,2024-03-22,SLT,4,280,160
IC1035,2024-03-22,DDZ,4,340,160
IC1023,2024-03-22,VIRM,6,540,240
IC1019,2024-03-22,ICNG,6,480,240
IC1028,2024-03-22,ICNG,4,320,160
IC1004,2024-03-22,VIRM,8,720,320
IC1022,2024-03-22,VIRM,6,540,240
IC1042,2024-03-22,DDZ,6,510,240
SPR2017,2024-03-22,ICNG,4,320,160
SPR2001,2024-03-22,DDZ,4,340,160
IC1008,2024-03-22,VIRM,4,360,160
IC1012,2024-03-22,ICNG,4,320,160
SPR2026,2024-03-22,SLT,8,560,320
IC1016,2024-03-22,VIRM,8,720,320
IC1014,2024-03-22,VIRM,8,720,320
IC1027,2024-03-22,DDZ,4,340,160
IC1000,2024-03-22,VIRM,4,360,160
IC1021,2024-03-22,DDZ,6,510,240
IC1007,2024-03-22,SLT,8,560,320
IC1025,2024-03-22,DDZ,4,340,160
IC1002,2024-03-22,ICNG,6,480,240
SPR2011,2024-03-22,DDZ,6,510,240
SPR2027,2024-03-22,ICNG,8,640,320
SPR2010,2024-03-22,ICNG,8,640,320
IC1003,2024-03-22,DDZ,4,340,160
IC1034,2024-03-22,VIRM,4,360,160
SPR2028,2024-03-22,DDZ,6,510,240
SPR2018,2024-03-22,SLT,8,560,320
IC1039,2024-03-22,ICNG,8,640,320
IC1031,2024-03-22,DDZ,6,510,240
SPR2005,2024-03-22,ICNG,6,480,240
SPR2003,2024-03-22,SLT,6,420,240
SPR2008,2024-03-22,ICNG,4,320,160
SPR2006,2024-03-22,VIRM,6,540,240
SPR2025,2024-03-22,ICNG,4,320,160
SPR2020,2024-03-23,DDZ,4,340,160
SPR2014,2024-03-23,DDZ,8,680,320
IC1032,2024-03-23,DDZ,8,680,320
SPR2015,2024-03-23,VIRM,8,720,320
IC1000,2024-03-23,SLT,8,560,320
IC1036,2024-03-23,DDZ,6,510,240
IC1041,2024-03-23,VIRM,8,720,320
IC1014,2024-03-23,VIRM,6,540,240
IC1012,2024-03-23,DDZ,8,680,320
SPR2006,2024-03-23,DDZ,6,510,240
IC1027,2024-03-23,DDZ,6,510,240
IC1037,2024-03-23,SLT,6,420,240
IC1030,2024-03-23,VIRM,6,540,240
SPR2007,2024-03-23,ICNG,8,640,320
IC1038,2024-03-23,VIRM,4,360,160
IC1017,2024-03-23,SLT,8,560,320
IC1048,2024-03-23,SLT,4,280,160
SPR2017,2024-03-23,SLT,8,560,320
SPR2022,2024-03-23,VIRM,8,720,320
IC1016,2024-03-23,SLT,6,420,240
SPR2009,2024-03-23,ICNG,4,320,160
SPR2002,2024-03-23,DDZ,6,510,240
IC1007,2024-03-23,SLT,4,280,160
SPR2000,2024-03-23,SLT,6,420,240
IC1043,2024-03-23,ICNG,6,480,240
IC1039,2024-03-23,DDZ,8,680,320
IC1019,2024-03-23,DDZ,4,340,160
SPR2019,2024-03-23,DDZ,8,680,320
IC1042,2024-03-23,ICNG,4,320,160
IC1040,2024-03-23,SLT,4,280,160
IC1029,2024-03-23,SLT,6,420,240
SPR2025,2024-03-23,DDZ,4,340,160
SPR2004,2024-03-23,SLT,4,280,160
IC1005,2024-03-23,SLT,8,560,320
SPR2016,2024-03-23,DDZ,4,340,160
SPR2008,2024-03-23,SLT,4,280,160
SPR2026,2024-03-23,DDZ,6,510,240
IC1006,2024-03-23,SLT,8,560,320
IC1047,2024-03-23,ICNG,4,320,160
IC1004,2024-03-23,SLT,4,280,160
SPR2000,2024-03-24,DDZ,4,340,160
SPR2022,2024-03-24,DDZ,8,680,320
IC1006,2024-03-24,DDZ,8,680,320
IC1010,2024-03-24,DDZ,6,510,240
SPR2012,2024-03-24,VIRM,6,540,240
SPR2027,2024-03-24,ICNG,6,480,240
IC1038,2024-03-24,VIRM,4,360,160
IC1027,2024-03-24,DDZ,6,510,240
IC1025,2024-03-24,ICNG,6,480,240
SPR2028,2024-03-24,VIRM,6,540,240
IC1024,2024-03-24,SLT,8,560,320
IC1045,2024-03-24,ICNG,4,320,160
SPR2023,2024-03-24,ICNG,8,640,320
SPR2026,2024-03-24,DDZ,6,510,240
IC1037,2024-03-24,ICNG,8,640,320
SPR2009,2024-03-24,VIRM,8,720,320
IC1031,2024-03-24,ICNG,4,320,160
SPR2011,2024-03-24,VIRM,4,360,160
IC1017,2024-03-24,SLT,4,280,160
IC1022,2024-03-24,DDZ,4,340,160
SPR2029,2024-03-24,SLT,4,280,160
IC1029,2024-03-24,DDZ,8,680,320
SPR2005,2024-03-24,SLT,8,560,320
IC1023,2024-03-24,ICNG,6,480,240
SPR2016,2024-03-24,VIRM,4,360,160
SPR2003,2024-03-24,SLT,4,280,160
IC1004,2024-03-24,VIRM,4,360,160
SPR2015,2024-03-24,VIRM,6,540,240
SPR2021,2024-03-24,ICNG,4,320,160
SPR2006,2024-03-24,DDZ,4,340,160
IC1041,2024-03-24,VIRM,8,720,320
SPR2002,2024-03-24,ICNG,4,320,160
SPR2020,2024-03-24,SLT,6,420,240
IC1035,2024-03-24,DDZ,6,510,240
SPR2025,2024-03-24,ICNG,4,320,160
IC1020,2024-03-24,DDZ,6,510,240
IC1012,2024-03-24,VIRM,4,360,160
SPR2013,2024-03-24,ICNG,4,320,160
IC1043,2024-03-24,SLT,8,560,320
SPR2004,2024-03-24,SLT,6,420,240
SPR2012,2024-03-25,SLT,6,420,240
SPR2006,2024-03-25,VIRM,4,360,160
SPR2010,2024-03-25,ICNG,6,480,240
SPR2023,2024-03-25,VIRM,6,540,240
SPR2027,2024-03-25,DDZ,6,510,240
